50.000000,0.036418,38.074964,11.362578,16.614383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.261691,0.280422,0.299140,0.317837,0.336506,0.355141,0.373735,0.392282,0.410773,0.429204,0.447566,0.465853,0.484059,0.502177,0.520201,0.538124,0.555939,0.573640,0.591221,0.608676,0.625998,0.643182,0.660220,0.677108,0.693840,0.710409,0.726810,0.743037,0.759085,0.774948,0.790621,0.806099,0.821377,0.836449,0.851312,0.865959,0.880387,0.894591,0.908566,0.922308,0.935814,0.949078,0.962098,0.974869,0.987388,0.999651,1.011656,1.023397,1.034874,1.046082
0.258383,0.277098,0.295800,0.314482,0.333136,0.351756,0.370336,0.388868,0.407346,0.425763,0.444112,0.462386,0.480580,0.498686,0.516698,0.534609,0.552413,0.570104,0.587675,0.605120,0.622432,0.639607,0.656637,0.673516,0.690239,0.706801,0.723194,0.739415,0.755456,0.771313,0.786981,0.802454,0.817727,0.832795,0.847654,0.862297,0.876722,0.890923,0.904896,0.918637,0.932141,0.945405,0.958424,0.971195,0.983714,0.995978,1.007984,1.019727,1.031206,1.042417
0.255070,0.273769,0.292455,0.311121,0.329760,0.348365,0.366930,0.385448,0.403911,0.422314,0.440650,0.458912,0.477092,0.495186,0.513186,0.531085,0.548878,0.566558,0.584118,0.601553,0.618856,0.636021,0.653041,0.669912,0.686627,0.703181,0.719567,0.735780,0.751815,0.767666,0.783328,0.798795,0.814063,0.829127,0.843981,0.858621,0.873043,0.887241,0.901212,0.914950,0.928453,0.941715,0.954734,0.967505,0.980024,0.992289,1.004295,1.016040,1.027521,1.038734
0.251752,0.270435,0.289105,0.307755,0.326378,0.344968,0.363518,0.382021,0.400470,0.418859,0.437181,0.455429,0.473597,0.491678,0.509665,0.527553,0.545334,0.563003,0.580552,0.597976,0.615269,0.632424,0.649436,0.666298,0.683004,0.699549,0.715928,0.732134,0.748162,0.764006,0.779662,0.795124,0.810386,0.825445,0.840295,0.854931,0.869349,0.883544,0.897512,0.911249,0.924749,0.938011,0.951028,0.963798,0.976318,0.988583,1.000590,1.012336,1.023819,1.035034
0.248431,0.267096,0.285749,0.304383,0.322990,0.341565,0.360099,0.378587,0.397022,0.415396,0.433704,0.451939,0.470093,0.488161,0.506136,0.524011,0.541781,0.559438,0.576976,0.594389,0.611672,0.628817,0.645819,0.662672,0.679369,0.695906,0.712277,0.728475,0.744496,0.760334,0.775983,0.791439,0.806696,0.821750,0.836595,0.851227,0.865641,0.879833,0.893798,0.907532,0.921031,0.934290,0.947307,0.960076,0.972596,0.984861,0.996869,1.008616,1.020100,1.031317
0.245105,0.263753,0.282389,0.301006,0.319598,0.338156,0.356675,0.375148,0.393567,0.411927,0.430221,0.448441,0.466582,0.484637,0.502599,0.520461,0.538219,0.555864,0.573391,0.590793,0.608065,0.625200,0.642192,0.659035,0.675724,0.692252,0.708614,0.724805,0.740818,0.756649,0.772291,0.787741,0.802993,0.818041,0.832881,0.847509,0.861919,0.876107,0.890069,0.903801,0.917297,0.930555,0.943570,0.956339,0.968857,0.981123,0.993131,1.004879,1.016364,1.027583
0.241774,0.260406,0.279025,0.297625,0.316199,0.334742,0.353245,0.371702,0.390106,0.408451,0.426730,0.444936,0.463063,0.481104,0.499053,0.516903,0.534648,0.552281,0.569796,0.587187,0.604448,0.621572,0.638554,0.655387,0.672067,0.688586,0.704940,0.721122,0.737128,0.752951,0.768587,0.784031,0.799276,0.814319,0.829154,0.843777,0.858183,0.872368,0.886326,0.900055,0.913549,0.926804,0.939818,0.952586,0.965104,0.977369,0.989377,1.001126,1.012613,1.023833
0.238441,0.257054,0.275656,0.294239,0.312796,0.331322,0.349809,0.368250,0.386639,0.404968,0.423232,0.441424,0.459537,0.477564,0.495499,0.513336,0.531068,0.548689,0.566192,0.583571,0.600821,0.617935,0.634906,0.651730,0.668399,0.684909,0.701254,0.717428,0.733426,0.749242,0.764871,0.780308,0.795547,0.810584,0.825414,0.840032,0.854433,0.868614,0.882569,0.896294,0.909785,0.923039,0.936051,0.948817,0.961334,0.973599,0.985608,0.997357,1.008844,1.020067
0.235103,0.253698,0.272282,0.290848,0.309388,0.327897,0.346367,0.364792,0.383165,0.401479,0.419728,0.437905,0.456003,0.474016,0.491938,0.509761,0.527480,0.545088,0.562579,0.579947,0.597185,0.614287,0.631248,0.648061,0.664721,0.681222,0.697558,0.713723,0.729713,0.745521,0.761142,0.776572,0.791805,0.806836,0.821660,0.836273,0.850670,0.864846,0.878797,0.892519,0.906008,0.919259,0.932269,0.945034,0.957550,0.969814,0.981822,0.993572,1.005060,1.016284
